CountryName,CountryCode,SpecialNotes,Date,Rate,avgRateperMetric
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,1998,10.69147417,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,1999,10.58486967,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2000,9.689920081,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2001,9.059740098,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2002,9.077116331,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2003,9.110023658,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2004,9.04883693,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2005,8.719151292,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2006,8.152849579,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2007,7.230967637,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2008,7.162204557,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2009,9.058438918,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2010,9.118623639,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2011,8.856219439,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2012,9.077080571,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2013,9.271873503,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2014,8.954600496,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2015,8.570259081,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2016,8.091535647,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2017,7.498619372,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2018,6.898466519,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2019,6.645073581,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2020,7.113002368,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2021,6.910928566,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2022,5.859394448,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2023,5.586352535,8.376849448
Europe & Central Asia,ECS,Europe and Central Asia regional aggregate (includes all income levels).,2024,5.368775607,8.376849448
Euro area,EMU,Euro area aggregate.,1991,8.317217183,9.399955075
Euro area,EMU,Euro area aggregate.,1992,8.929560719,9.399955075
Euro area,EMU,Euro area aggregate.,1993,10.6900899,9.399955075
Euro area,EMU,Euro area aggregate.,1994,11.73694559,9.399955075
Euro area,EMU,Euro area aggregate.,1995,11.41847061,9.399955075
Euro area,EMU,Euro area aggregate.,1996,11.62372177,9.399955075
Euro area,EMU,Euro area aggregate.,1997,11.64196549,9.399955075
Euro area,EMU,Euro area aggregate.,1998,11.20457525,9.399955075
Euro area,EMU,Euro area aggregate.,1999,10.45316983,9.399955075
Euro area,EMU,Euro area aggregate.,2000,9.472242219,9.399955075
Euro area,EMU,Euro area aggregate.,2001,8.418732606,9.399955075
Euro area,EMU,Euro area aggregate.,2002,8.679891671,9.399955075
Euro area,EMU,Euro area aggregate.,2003,9.020840534,9.399955075
Euro area,EMU,Euro area aggregate.,2004,9.289857621,9.399955075
Euro area,EMU,Euro area aggregate.,2005,9.149557434,9.399955075
Euro area,EMU,Euro area aggregate.,2006,8.429085408,9.399955075
Euro area,EMU,Euro area aggregate.,2007,7.536789652,9.399955075
Euro area,EMU,Euro area aggregate.,2008,7.543878985,9.399955075
Euro area,EMU,Euro area aggregate.,2009,9.63276496,9.399955075
Euro area,EMU,Euro area aggregate.,2010,10.17350361,9.399955075
Euro area,EMU,Euro area aggregate.,2011,10.258941,9.399955075
Euro area,EMU,Euro area aggregate.,2012,11.41491139,9.399955075
Euro area,EMU,Euro area aggregate.,2013,11.99827609,9.399955075
Euro area,EMU,Euro area aggregate.,2014,11.62617652,9.399955075
Euro area,EMU,Euro area aggregate.,2015,10.88315194,9.399955075
Euro area,EMU,Euro area aggregate.,2016,10.03346318,9.399955075
Euro area,EMU,Euro area aggregate.,2017,9.069845299,9.399955075
Euro area,EMU,Euro area aggregate.,2018,8.158556294,9.399955075
Euro area,EMU,Euro area aggregate.,2019,7.519361423,9.399955075
Euro area,EMU,Euro area aggregate.,2020,7.829555597,9.399955075
Euro area,EMU,Euro area aggregate.,2021,7.722352289,9.399955075
Euro area,EMU,Euro area aggregate.,2022,6.749181605,9.399955075
Euro area,EMU,Euro area aggregate.,2023,6.557963146,9.399955075
Euro area,EMU,Euro area aggregate.,2024,6.413875718,9.399955075
European Union,EUU,European Union aggregate.,1991,8.587637766,9.13859064
European Union,EUU,European Union aggregate.,1992,9.237240143,9.13859064
European Union,EUU,European Union aggregate.,1993,10.85780413,9.13859064
European Union,EUU,European Union aggregate.,1994,11.54875825,9.13859064
European Union,EUU,European Union aggregate.,1995,11.1089009,9.13859064
European Union,EUU,European Union aggregate.,1996,11.14303613,9.13859064
European Union,EUU,European Union aggregate.,1997,10.96265352,9.13859064
European Union,EUU,European Union aggregate.,1998,10.52765044,9.13859064
European Union,EUU,European Union aggregate.,1999,10.21358068,9.13859064
European Union,EUU,European Union aggregate.,2000,9.706491198,9.13859064
European Union,EUU,European Union aggregate.,2001,9.210232892,9.13859064
European Union,EUU,European Union aggregate.,2002,9.564740129,9.13859064
European Union,EUU,European Union aggregate.,2003,9.703546299,9.13859064
European Union,EUU,European Union aggregate.,2004,9.855742435,9.13859064
European Union,EUU,European Union aggregate.,2005,9.631481279,9.13859064
European Union,EUU,European Union aggregate.,2006,8.686523342,9.13859064
European Union,EUU,European Union aggregate.,2007,7.501805062,9.13859064
European Union,EUU,European Union aggregate.,2008,7.241401103,9.13859064
European Union,EUU,European Union aggregate.,2009,9.21098128,9.13859064
European Union,EUU,European Union aggregate.,2010,9.872720938,9.13859064
European Union,EUU,European Union aggregate.,2011,9.927599508,9.13859064
European Union,EUU,European Union aggregate.,2012,10.87522616,9.13859064
European Union,EUU,European Union aggregate.,2013,11.34990807,9.13859064
European Union,EUU,European Union aggregate.,2014,10.82666865,9.13859064
European Union,EUU,European Union aggregate.,2015,10.01839871,9.13859064
European Union,EUU,European Union aggregate.,2016,9.107661317,9.13859064
European Union,EUU,European Union aggregate.,2017,8.134074913,9.13859064
European Union,EUU,European Union aggregate.,2018,7.255923595,9.13859064
European Union,EUU,European Union aggregate.,2019,6.688575564,9.13859064
European Union,EUU,European Union aggregate.,2020,7.053502103,9.13859064
European Union,EUU,European Union aggregate.,2021,7.014184537,9.13859064
European Union,EUU,European Union aggregate.,2022,6.144234647,9.13859064
European Union,EUU,European Union aggregate.,2023,6.025065807,9.13859064
European Union,EUU,European Union aggregate.,2024,5.918130252,9.13859064
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",1991,4.509501591,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",1992,4.460400645,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",1993,4.485113603,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",1994,4.581790106,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",1995,5.064321646,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",1996,5.329458282,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",1997,5.428420922,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",1998,5.67145416,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",1999,5.905022189,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2000,5.888132243,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2001,5.802649936,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2002,5.770828472,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2003,5.641809718,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2004,5.486179125,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2005,5.175321288,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2006,5.041063527,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2007,4.966801361,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2008,5.003304269,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2009,5.058160954,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2010,5.133936326,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2011,5.179804813,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2012,5.243408206,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2013,5.230813431,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2014,5.374072231,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2015,5.470641381,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2016,5.617015486,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2017,5.830651942,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2018,5.829739634,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2019,5.879107366,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2020,6.651807556,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2021,6.777619441,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2022,5.609176212,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2023,5.20087834,5.391754555
Fragile and conflict affected situations,FCS,"Fragile and conflict-affected situations aggregate as of FY25 (July 1, 2024-June 30, 2025). Countries are distinguished based on the nature and severity of issues they face and classified into two categories: (i) Countries with significant institutional and social fragility, determined by indicators of policy quality and fragility. (ii) Countries experiencing violent conflict, classified by conflict-related deaths per capita and further divided into high-intensity and medium-intensity conflict subcategories. For more information, please visit https://www.worldbank.org/en/topic/fragilityconflictviolence/brief/classification-of-fragile-and-conflict-affected-situations.",2024,5.021248451,5.391754555
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",1991,6.579811172,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",1992,7.074371696,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",1993,7.653530651,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",1994,7.915909268,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",1995,7.722048411,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",1996,7.736564044,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",1997,7.744558806,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",1998,7.814596887,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",1999,7.700744945,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2000,7.027629655,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2001,6.872927073,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2002,7.194273081,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2003,7.318739317,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2004,7.094467383,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2005,6.780222116,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2006,6.300388043,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2007,5.693595917,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2008,5.930420733,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2009,8.038055248,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2010,8.175671336,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2011,7.8070485,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2012,7.718462707,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2013,7.617774431,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2014,7.034735725,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2015,6.546483807,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2016,6.105665639,6.702447208
High income,HIC,"High income group aggregate. High-income economies are those in which 2024 Atlas GNI per capita was more than $13,935.",2017,5.576590792,6.702447208
